sub	sup	status	for	against
fixed-cycle-operation	event	single	sumo	
fixed-cycle-operation	phenomenon	single	sumo	
fixed-cycle-operation	procedure	single	sumo	
fixed-cycle-operation	process	single	wordnet	
fixed-cycle-operation	volition	single	sumo	
flac	audio-coding-format	accepted	claude-ruling	
flac	audio-file-format	accepted	claude-ruling	
flash-memory	artifact	accepted	opencyc wordnet	
flash-memory	component	single	wordnet	
flash-memory	computer-memory	single	wordnet	
flash-memory	device	accepted	opencyc wordnet	
flash-memory	hardware	accepted	wikidata wordnet	
flash-memory	non-volatile-storage	accepted	claude-ruling wordnet	
flash-memory	physical-object	single	wordnet	
flash-memory	product	single	opencyc	
floating-point-format	code	accepted	claude-ruling	
floating-point-format	data-type	single	wikidata	
floating-point-format	primitive-data-type	accepted	claude-ruling wikidata	
floating-point-operation	accomplishment	single	sumo	
floating-point-operation	act	single	sumo	
floating-point-operation	activity	single	sumo	
floating-point-operation	computer-operation	accepted	claude-ruling wordnet	
floating-point-operation	data-operation	single	wordnet	
floating-point-operation	data-processing	single	wordnet	
floating-point-operation	event	single	sumo	
floating-point-operation	phenomenon	single	sumo	
floating-point-operation	procedure	single	sumo	
floating-point-operation	process	single	wordnet	
floating-point-operation	volition	single	sumo	
flow-chart	artifact	single	sumo	
flow-chart	contract-condition	single	sumo	
flow-chart	indication	single	sumo	
flow-chart	information	accepted	sumo wordnet	
flow-chart	language	single	wordnet	
flow-chart	line-of-text	single	sumo	
flow-chart	multidimensional-language	accepted	claude wordnet	
flow-chart	phenomenon	single	sumo	
flow-chart	physical-object	single	sumo	
flow-chart	programming-language	single	wordnet	
flow-chart	text	single	sumo	
flow-chart	universe	single	sumo	
folksonomy	classification-scheme	accepted	claude-ruling	
font-cartridge	character	accepted	sumo wordnet	
font-cartridge	character-set	single	sumo	
font-cartridge	information	accepted	sumo wordnet	
font-cartridge	phenomenon	single	sumo	
font-cartridge	signal	single	wordnet	
font-cartridge	symbol	accepted	sumo wordnet	
font-cartridge	universe	single	sumo	
foreground-processing	accomplishment	single	sumo	
foreground-processing	act	single	sumo	
foreground-processing	activity	single	sumo	
foreground-processing	data-processing	accepted	claude-ruling wordnet	
foreground-processing	event	single	sumo	
foreground-processing	phenomenon	single	sumo	
foreground-processing	priority-processing	accepted	claude wordnet	
foreground-processing	procedure	single	sumo	
foreground-processing	process	single	wordnet	
foreground-processing	volition	single	sumo	
foreground-window	artifact	single	wordnet	
foreground-window	device	single	wordnet	
foreground-window	gui-window	accepted	claude-ruling wordnet	
foreground-window	phenomenon	single	sumo	
foreground-window	physical-object	single	wordnet	
foreground-window	place	single	sumo	
foreground-window	universe	single	sumo	
foreign-key	identifier	accepted	claude-ruling	
formal-concept-analysis	mathematics	accepted	claude-ruling	
formal-grammar	concept	accepted	claude-ruling	
formal-grammar	information	single	opencyc	
formal-verification	method	accepted	claude-ruling	
formatted-capacity	quantity	single	sumo	
formatted-capacity	storage-capacity	accepted	claude-ruling wordnet	
forth-language	programming-language	accepted	claude-ruling	
fortran	algebraic-language	accepted	claude wordnet	
fortran	algorithmic-language	single	wordnet	
fortran	information	accepted	sumo wordnet	
fortran	language	accepted	sumo wordnet	
fortran	line-of-text	single	sumo	
fortran	phenomenon	single	sumo	
fortran	programming-language	single	wordnet	
fortran	universe	single	sumo	
fortran-compiler	code	accepted	sumo wordnet	
fortran-compiler	compiler	accepted	claude wordnet	
fortran-compiler	computer-program	accepted	sumo wordnet	
fortran-compiler	information	single	wordnet	
fortran-compiler	measure	single	sumo	
fortran-compiler	routine	single	sumo	
fortran-compiler	signified	single	sumo	
fortran-compiler	software	single	wordnet	
fortran-program	code	accepted	sumo wordnet	
fortran-program	computer-program	accepted	sumo wordnet	
fortran-program	information	single	wordnet	
fortran-program	measure	single	sumo	
fortran-program	routine	single	sumo	
fortran-program	signified	single	sumo	
fortran-program	software	single	wordnet	
frame-buffer	artifact	accepted	sumo wordnet	
frame-buffer	data-buffer	accepted	claude wordnet	
frame-buffer	device	accepted	sumo wordnet	
frame-buffer	phenomenon	single	sumo	
frame-buffer	physical-object	single	wordnet	
frame-buffer	universe	single	sumo	
free-and-open-source-software	free-software	accepted	claude-ruling	
free-and-open-source-software	information	single	yago	
free-and-open-source-software	open-source-software	accepted	claude-ruling wikidata	
free-and-open-source-software	product	single	yago	
free-and-open-source-software	software	single	wikidata	
free-list	list	single	claude	
free-software	action	single	opencyc	
free-software	event	single	opencyc	
free-software	information	single	yago	
free-software	open-source-software	accepted	claude wikidata	
free-software	product	single	yago	
free-software	situation	single	opencyc	
free-software	software	accepted	claude-ruling wikidata	
free-software-foundation	nonprofit-organization	accepted	claude-ruling	
freebase	knowledge-base	accepted	claude-ruling	
freebsd	berkeley-software-distribution	accepted	claude-ruling	
freebsd	unix-like	accepted	claude-ruling	
freemail	act	single	wordnet	
freemail	artifact	single	sumo	
freemail	communication	single	wordnet	
freemail	device	single	sumo	
freemail	email	accepted	claude wordnet	
freemail	event	single	wordnet	
freemail	phenomenon	single	sumo	
freemail	universe	single	sumo	
freeware	code	accepted	sumo wordnet	
freeware	computer-program	single	sumo	
freeware	information	accepted	opencyc wordnet yago	
freeware	measure	single	sumo	
freeware	product	single	yago	
freeware	routine	single	sumo	
freeware	signified	single	sumo	
freeware	software	accepted	claude wordnet	
freeware	software-object	single	opencyc	
full-text-search	information-retrieval	accepted	claude-ruling wikidata	
function-argument	code	single	wordnet	
function-argument	cognition	single	wordnet	
function-argument	computer-address	dissented	wordnet	
function-argument	concept	single	wordnet	
function-argument	idea	single	wordnet	
function-argument	information	single	wordnet	
function-argument	quantity	accepted	sumo wordnet	
function-argument	value	accepted	claude wordnet	
function-call	accomplishment	single	sumo	
function-call	act	single	sumo	
function-call	activity	single	sumo	
function-call	code	single	wordnet	
function-call	communication	single	sumo	
function-call	computer-instruction	single	wordnet	
function-call	event	single	sumo	
function-call	information	accepted	sumo wordnet	
function-call	phenomenon	single	sumo	
function-call	procedure	single	sumo	
function-call	subroutine-call	accepted	claude wordnet	
function-call	universe	single	sumo	
function-call	volition	single	sumo	
functional-programming	computer-programming	single	wikidata	
functional-programming	declarative-programming	accepted	claude-ruling wikidata	
functional-programming	programming-paradigm	single	wikidata	
functional-programming	skill	single	wikidata	
fuse-filesystem	file-system	accepted	claude-ruling wikidata	
fuse-filesystem	software	single	wikidata	
fuzzing	software-testing	accepted	claude-ruling wikidata	
fuzzing	test-automation	accepted	claude wikidata	
garbage-collection	memory-management	accepted	claude-ruling	
gene-chip	artifact	accepted	sumo wordnet	
gene-chip	chip	accepted	claude wordnet	
gene-chip	component	single	sumo	
gene-chip	device	accepted	sumo wordnet	
gene-chip	mechanism	single	sumo	
gene-chip	phenomenon	single	sumo	
gene-chip	physical-object	single	wordnet	
gene-chip	universe	single	sumo	
generator-routine	coroutine	accepted	claude-ruling wikidata	
generic-programming	computer-programming	accepted	claude wikidata	
generic-programming	programming-paradigm	accepted	claude-ruling	
generic-programming	skill	single	wikidata	
geojson	file-format	accepted	claude-ruling	
gif	image	single	opencyc	
gif	image-file-format	accepted	claude-ruling	
gif	information	single	opencyc	
gif	stream	single	opencyc	
git	distributed-version-control	accepted	claude-ruling	
git	version-control-software	accepted	claude-ruling	
github	software-repository	accepted	claude-ruling	
github	web-site	accepted	claude-ruling	
gnu-general-public-license	copyleft	accepted	claude-ruling	
gnu-general-public-license	software-license	accepted	claude-ruling wikidata	
gnu-project	organization	accepted	claude-ruling	
gnutella	communications-protocol	accepted	claude-ruling	
gnutella	peer-to-peer	accepted	claude-ruling	
go-language	programming-language	accepted	claude-ruling	
gps-exchange-format	file-format	accepted	claude-ruling wikidata	
gps-exchange-format	xml	accepted	claude-ruling	
graph-algorithm	algorithm	accepted	claude-ruling wikidata	
graph-data-structure	data-structure	accepted	claude-ruling wikidata	
graph-database	database	accepted	claude wikidata	
graph-database	database-management-system	accepted	claude-ruling	
graph-database	electronic-database	accepted	claude-ruling	
graph-database	information	single	yago	
graph-database	product	single	yago	
graph-theory	mathematics	accepted	claude-ruling	
graphical-user-interface	code	single	wordnet	
graphical-user-interface	computer-program	single	wordnet	
graphical-user-interface	information	accepted	wordnet yago	
graphical-user-interface	interface	accepted	wikidata wordnet	
graphical-user-interface	product	single	yago	
graphical-user-interface	software	single	wordnet	
graphical-user-interface	user-interface	accepted	claude-ruling wikidata	
graphics-processing-unit	chip	accepted	claude-ruling	
graphics-processing-unit	product	single	yago	
graphql	query-language	accepted	claude-ruling	
greedy-algorithm	algorithm	accepted	claude-ruling wikidata	
greek-alphabet	alphabet	single	claude	
grid-computing	distributed-computing	accepted	claude-ruling	
grocery-list	shopping-list	single	claude	
grocery-list.communication	list	single	claude	
groupware	code	accepted	sumo wordnet	
groupware	computer-program	single	sumo	
groupware	information	single	wordnet	
groupware	measure	single	sumo	
groupware	routine	single	sumo	
groupware	signified	single	sumo	
groupware	software	accepted	claude wordnet	
grpc	remote-procedure-call	accepted	claude-ruling wikidata	
gui-widget	software-object	accepted	claude-ruling	
gui-window	artifact	single	wordnet	
gui-window	device	accepted	claude wordnet	
gui-window	gui-widget	accepted	claude wikidata	
gui-window	physical-object	single	wordnet	
gui-window	software-object	accepted	claude-ruling	
guidebook	hard-copy	single	sumo	
gzip	compression-format	accepted	claude-ruling	
gzip-file-format	compression-format	accepted	claude-ruling	
halting-problem	computational-problem	accepted	claude-ruling	
hamming-code	error-correcting-code	accepted	claude-ruling	
