sub	sup	status	for	against
great-rift-valley	valley	accepted	claude-ruling	
greenhouse-effect	action	single	opencyc	
greenhouse-effect	event	accepted	opencyc sumo	
greenhouse-effect	extension.time	single	sumo	
greenhouse-effect	increase	single	sumo	
greenhouse-effect	natural-event	accepted	claude claude-ruling wordnet	
greenhouse-effect	phenomenon	accepted	sumo wordnet	
greenhouse-effect	process	single	wordnet	
greenhouse-effect	situation	single	opencyc	
greenhouse-effect	weather	single	opencyc	
greenland	island	accepted	claude-ruling	
greenland-ice-sheet	ice-sheet	accepted	claude-ruling	
gregorian-calendar	solar-calendar	accepted	claude-ruling	
grotto	cave	accepted	wikidata wordnet	
grotto	geographical-feature	single	wikidata	
grotto	geological-formation	single	wordnet	
grotto	landform	accepted	wikidata yago	
grotto	physical-object	single	wordnet	
grotto	place	single	yago	
groundmass	material	accepted	claude wordnet	
groundmass	part	single	wordnet	
groundmass	phenomenon	single	sumo	
groundmass	physical-object	single	sumo	
groundmass	rock-material	accepted	claude wordnet	
groundmass	substance	single	wordnet	
groundmass	universe	single	sumo	
groundwater	water	accepted	claude-ruling	
growler	geological-formation	single	wordnet	
growler	ice-mass	single	wordnet	
growler	iceberg	accepted	claude wordnet	
growler	physical-object	single	wordnet	
gulch	body-of-water	single	sumo	
gulch	geographical-area	single	sumo	
gulch	geographical-feature	single	wikidata	
gulch	geological-formation	single	wordnet	
gulch	gorge	accepted	claude wordnet	
gulch	landform	accepted	wikidata yago	
gulch	natural-depression	accepted	wikidata wordnet	
gulch	phenomenon	single	sumo	
gulch	physical-object	single	wordnet	
gulch	place	accepted	sumo yago	
gulch	ravine	single	wordnet	
gulch	stream	single	sumo	
gulch	universe	single	sumo	
gulch	valley	accepted	wikidata wordnet	
gulf	bay	accepted	claude wikidata	
gulf	body-of-water	accepted	opencyc wordnet yago	
gulf	geographical-feature	single	wikidata	
gulf	landform	single	yago	
gulf	place	single	yago	
gulf-stream	event	accepted	sumo wordnet	
gulf-stream	ocean-current	accepted	claude claude-ruling wordnet	
gulf-stream	phenomenon	single	sumo	
gully	body-of-water	accepted	sumo yago	
gully	cavity	single	opencyc	
gully	depression	single	opencyc	
gully	geographical-area	single	sumo	
gully	geographical-feature	single	wikidata	
gully	geological-formation	single	wordnet	
gully	landform	accepted	wikidata yago	
gully	natural-depression	single	wordnet	
gully	obstacle	single	opencyc	
gully	phenomenon	single	sumo	
gully	physical-object	single	wordnet	
gully	place	accepted	sumo yago	
gully	stream	single	sumo	
gully	universe	single	sumo	
gully	valley	accepted	opencyc wordnet	
gumbo	soil	single	claude	
gust	event	single	sumo	
gust	natural-event	single	wordnet	
gust	phenomenon	accepted	sumo wordnet	
gust	process	single	wordnet	
gust	weather	single	wordnet	
gust	wind	accepted	sumo wordnet	
guyot	geographical-area	single	sumo	
guyot	geographical-feature	single	wikidata	
guyot	geological-formation	single	wordnet	
guyot	landform	accepted	wikidata yago	
guyot	mountain	accepted	wikidata wordnet yago	
guyot	natural-elevation	single	wordnet	
guyot	phenomenon	single	sumo	
guyot	physical-object	single	wordnet	
guyot	place	accepted	sumo yago	
guyot	seamount	accepted	wikidata wordnet	
guyot	universe	single	sumo	
gyrocompass	artifact	accepted	opencyc sumo wikidata wordnet	
gyrocompass	compass	disputed	opencyc sumo wordnet	wikidata
gyrocompass	device	accepted	opencyc sumo wordnet	
gyrocompass	equipment	single	wikidata	
gyrocompass	indication	single	sumo	
gyrocompass	information	single	sumo	
gyrocompass	instrument	accepted	claude-ruling wordnet	
gyrocompass	navigational-instrument	accepted	claude-ruling	
gyrocompass	phenomenon	single	sumo	
gyrocompass	physical-object	accepted	sumo wikidata wordnet	
gyrocompass	tool	accepted	claude wikidata	
gyrocompass	universe	single	sumo	
habitat	geographical-area	accepted	sumo wordnet	
hadean	eon	accepted	claude-ruling	
hadley-cell	atmospheric-circulation	accepted	claude-ruling	
hail	event	single	sumo	
hail	natural-event	single	wordnet	
hail	phenomenon	accepted	sumo wordnet	
hail	precipitation	accepted	claude-ruling sumo wikidata wordnet	
hail	process	single	wordnet	
hail	visit	single	sumo	
hail	weather	single	wordnet	
hailstorm	event	accepted	opencyc sumo	
hailstorm	natural-event	single	wordnet	
hailstorm	phenomenon	accepted	sumo wordnet	
hailstorm	process	single	wordnet	
hailstorm	situation	single	opencyc	
hailstorm	storm	accepted	claude wordnet	
hailstorm	weather	single	opencyc	
harmattan	event	single	sumo	
harmattan	motion	single	wikidata	
harmattan	natural-event	single	wordnet	
harmattan	phenomenon	accepted	sumo wordnet	
harmattan	process	single	wordnet	
harmattan	trade-wind	accepted	claude wikidata	
harmattan	weather	single	wordnet	
harmattan	wind	accepted	wikidata wordnet	
haversine-formula	formula	accepted	claude-ruling	
hayfield	biome	single	wikidata	
hayfield	geographical-area	accepted	sumo wordnet	
hayfield	grassland	accepted	wikidata wordnet	
headwind	natural-event	single	wordnet	
headwind	phenomenon	single	wordnet	
headwind	process	single	wordnet	
headwind	weather	single	wordnet	
headwind	wind	accepted	claude wordnet	
heat-wave	event	single	sumo	
heat-wave	natural-event	single	wordnet	
heat-wave	phenomenon	accepted	sumo wordnet	
heat-wave	process	single	wordnet	
heat-wave	weather	accepted	claude claude-ruling wikidata wordnet	
height-above-mean-sea-level	altitude	accepted	claude-ruling	
hemisphere	geographical-area	accepted	claude wordnet	
high-pressure-area	air-mass	accepted	claude wordnet	
high-pressure-area	atmospheric-state	single	wordnet	
high-pressure-area	natural-event	single	wordnet	
high-pressure-area	phenomenon	accepted	sumo wordnet	
high-pressure-area	process	single	wordnet	
high-pressure-area	universe	single	sumo	
high-pressure-area	weather	single	wordnet	
high-sea	body-of-water	accepted	sumo wordnet	
high-sea	geographical-area	single	sumo	
high-sea	phenomenon	single	sumo	
high-sea	place	single	sumo	
high-sea	universe	single	sumo	
high-tide	event	single	wordnet	
high-tide	motion	single	wikidata	
high-tide	tide	accepted	claude wikidata wordnet	
high-wind	event	single	sumo	
high-wind	natural-event	single	wordnet	
high-wind	phenomenon	accepted	sumo wordnet	
high-wind	process	single	wordnet	
high-wind	weather	single	wordnet	
high-wind	wind	accepted	sumo wordnet	
highland	geographical-area	single	sumo	
highland	geological-formation	single	wordnet	
highland	land	single	sumo	
highland	landform	single	yago	
highland	natural-elevation	accepted	claude wordnet	
highland	phenomenon	single	sumo	
highland	physical-object	single	wordnet	
highland	place	accepted	sumo yago	
highland	universe	single	sumo	
highland	yard	single	sumo	
hill	geographical-feature	single	wikidata	
hill	geological-formation	single	wordnet	
hill	natural-elevation	accepted	claude-ruling opencyc wordnet	
hillside	geological-formation	single	wordnet	
hillside	physical-object	single	wordnet	
hillside	slope	accepted	opencyc wordnet	
himalayas	mountain-range	accepted	claude-ruling	
hogback	geographical-area	single	sumo	
hogback	geographical-feature	single	wikidata	
hogback	geological-formation	single	wordnet	
hogback	land	single	sumo	
hogback	landform	accepted	claude wikidata	
hogback	phenomenon	single	sumo	
hogback	physical-object	single	wordnet	
hogback	place	single	sumo	
hogback	ridge	accepted	claude wordnet	
hogback	universe	single	sumo	
hogback	yard	single	sumo	
hollow	geological-formation	single	wordnet	
hollow	natural-depression	single	wordnet	
hollow	physical-object	single	wordnet	
hollow	valley	accepted	claude wordnet	
holocene	epoch	accepted	claude-ruling	
homolosine-projection	artifact	single	wordnet	
homolosine-projection	equal-area-projection	accepted	claude claude-ruling wordnet	
homolosine-projection	information	single	sumo	
homolosine-projection	phenomenon	single	sumo	
homolosine-projection	physical-object	single	wordnet	
homolosine-projection	universe	single	sumo	
hoodoo	attribute	single	wordnet	
hoodoo	geological-formation	accepted	claude-ruling	
hoodoo	shape	dissented	wordnet	
horse-latitude	geographical-area	single	sumo	
horse-latitude	phenomenon	single	sumo	
horse-latitude	physical-object	single	wordnet	
horse-latitude	place	accepted	sumo wordnet	
horse-latitude	universe	single	sumo	
hospital	geographical-area	single	sumo	
hot-spring	body-of-water	accepted	opencyc sumo yago	
hot-spring	geographical-area	single	sumo	
hot-spring	geographical-feature	single	wikidata	
hot-spring	geological-formation	single	wordnet	
hot-spring	landform	single	yago	
hot-spring	natural-spring	accepted	claude wordnet	
hot-spring	outflow	accepted	claude-ruling wikidata	
hot-spring	phenomenon	single	sumo	
hot-spring	physical-object	single	wordnet	
hot-spring	place	accepted	sumo yago	
hot-spring	stream	single	sumo	
hot-spring	universe	single	sumo	
hot-weather	amateur	single	sumo	
hot-weather	ambiance	single	sumo	
hot-weather	attribute	single	sumo	
hot-weather	circumstance	single	sumo	
hot-weather	civilisation	single	sumo	
hot-weather	crowd	single	sumo	
hot-weather	custom	single	sumo	
hot-weather	danger	single	sumo	
hot-weather	expert	single	sumo	
hot-weather	freedom	single	sumo	
hot-weather	hero	single	sumo	
hot-weather	lap	single	sumo	
hot-weather	literary-works	single	sumo	
hot-weather	natural-event	single	wordnet	
hot-weather	normal	single	sumo	
hot-weather	phenomenon	single	wordnet	
hot-weather	point-of-view	single	sumo	
hot-weather	practice	single	sumo	
hot-weather	process	single	wordnet	
hot-weather	property	single	sumo	
hot-weather	society	single	sumo	
hot-weather	status	single	sumo	
hot-weather	tension	single	sumo	
hot-weather	way	single	sumo	
hot-weather	weather	accepted	claude wordnet	
hour-circle	phenomenon	single	sumo	
hour-circle	physical-object	single	wordnet	
hour-circle	place	accepted	sumo wordnet	
hour-circle	universe	single	sumo	
house	geographical-area	single	sumo	
humidity	quantity	accepted	claude-ruling	
humus	material	accepted	sumo wordnet	
humus	part	single	wordnet	
humus	phenomenon	single	sumo	
humus	soil	accepted	claude claude-ruling wordnet	
humus	substance	accepted	sumo wordnet	
humus	universe	single	sumo	
hurricane	cyclone	single	wikidata	
hurricane	cyclonic-storm	accepted	claude wordnet	
hurricane	event	single	opencyc	
hurricane	low	single	wikidata	
hurricane	motion	single	wikidata	
hurricane	natural-event	single	wordnet	
hurricane	phenomenon	single	wordnet	
hurricane	process	single	wordnet	
hurricane	situation	single	opencyc	
hurricane	storm	accepted	wikidata wordnet	
hurricane	tropical-cyclone	accepted	claude-ruling wikidata	
hurricane	weather	single	opencyc	
hurricane	wind	single	wikidata	
hurricane	windstorm	single	wordnet	
hydrography	cognition	single	wordnet	
hydrography	earth-science	accepted	claude-ruling wordnet	
hydrography	field-of-study	accepted	sumo wordnet	
hydrography	geography	accepted	claude wikidata	
hydrography	natural-science	single	wordnet	
hydrography	oceanography	accepted	claude wordnet	
hydrography	research	single	wikidata	
hydrography	science	accepted	wikidata wordnet	
hydrography	signified	single	sumo	
hydrology	cognition	single	wordnet	
hydrology	earth-science	accepted	claude-ruling wordnet	
hydrology	field-of-study	accepted	sumo wordnet	
hydrology	geology	single	wordnet	
hydrology	geophysics	accepted	claude wordnet	
hydrology	natural-science	single	wordnet	
hydrology	research	single	wikidata	
hydrology	science	accepted	wikidata wordnet	
hydrology	signified	single	sumo	
hydrosphere	layer	accepted	claude wordnet	
hydrosphere	phenomenon	single	sumo	
hydrosphere	physical-object	single	wordnet	
hydrosphere	place	accepted	sumo wordnet	
hydrosphere	universe	single	sumo	
hygrometer	instrument	accepted	claude-ruling	
hygrometer	measuring-instrument	accepted	claude-ruling	
hypocenter	location	accepted	claude-ruling	
hypocenter	place	accepted	claude-ruling	
hypsography	cognition	single	wordnet	
hypsography	earth-science	single	wordnet	
hypsography	field-of-study	accepted	sumo wordnet	
hypsography	geology	accepted	sumo wordnet	
hypsography	natural-science	single	wordnet	
hypsography	science	single	wordnet	
hypsography	signified	single	sumo	
ice-age	attribute	single	wordnet	
ice-age	geological-period	accepted	claude wordnet	
ice-age	geological-time-division	accepted	claude-ruling	
ice-age	quantity	single	sumo	
ice-cap	body-of-water	single	yago	
ice-cap	compound	single	sumo	
ice-cap	geographical-feature	single	wikidata	
ice-cap	geological-formation	single	wordnet	
ice-cap	glacier	accepted	claude-ruling wikidata	
ice-cap	ice	single	sumo	
ice-cap	ice-mass	accepted	claude wordnet	
ice-cap	landform	accepted	wikidata yago	
ice-cap	material	single	sumo	
ice-cap	phenomenon	single	sumo	
ice-cap	physical-object	single	wordnet	
ice-cap	place	single	yago	
ice-cap	substance	single	sumo	
ice-cap	universe	single	sumo	
ice-cap	water	single	sumo	
ice-field	compound	single	sumo	
ice-field	geographical-feature	single	wikidata	
ice-field	geological-formation	single	wordnet	
ice-field	glacier	accepted	claude-ruling wikidata	
ice-field	ice	single	sumo	
ice-field	ice-mass	accepted	claude wordnet	
ice-field	landform	single	wikidata	
ice-field	material	single	sumo	
ice-field	phenomenon	single	sumo	
ice-field	physical-object	single	wordnet	
ice-field	plain	dissented	wikidata	
ice-field	substance	single	sumo	
ice-field	universe	single	sumo	
ice-field	water	single	sumo	
ice-floe	compound	single	sumo	
ice-floe	geological-formation	single	wordnet	
ice-floe	ice	accepted	sumo wikidata	
ice-floe	ice-mass	accepted	claude wordnet	
