sub	sup	status	for	against
hypergraph	mathematical-structure	accepted	claude wikidata	
hypothesis	logical-relation	single	sumo	
idea	logical-relation	single	sumo	
ideal	logical-relation	single	sumo	
ideal-value	logical-relation	single	sumo	
identicalness	logical-relation	single	sumo	
identity	algebraic-structure	single	wikidata	
identity	antisymmetric-relation	single	wikidata	
identity	binary-relation	single	wikidata	
identity	equivalence-relation	dissented	wikidata	
identity	logical-relation	single	sumo	
identity	mathematical-set	single	wikidata	
identity	mathematical-structure	single	wikidata	
identity	partial-order	dissented	wikidata	
identity	preorder	single	wikidata	
identity	range-of-a-function	single	sumo	
identity	reflexive-relation	single	wikidata	
identity	symmetric-relation	single	wikidata	
identity	tautology	dissented	wikidata	
identity	theorem	dissented	wikidata	
identity	transitive-relation	single	wikidata	
identity-element	character	single	sumo	
identity-element	concept	accepted	claude-ruling	
identity-element	function	single	wordnet	
identity-element	information	single	sumo	
identity-element	mathematical-operator	dissented	wordnet	
identity-element	mathematical-relation	single	wordnet	
identity-element	phenomenon	single	sumo	
identity-element	symbol	single	sumo	
identity-element	universe	single	sumo	
ignorance	logical-relation	single	sumo	
illness	logical-relation	single	sumo	
imaginary-number	algebraic-structure	single	wikidata	
imaginary-number	complex-number	accepted	opencyc wikidata	
imaginary-number	join-semilattice	single	wikidata	
imaginary-number	mathematical-lattice	single	wikidata	
imaginary-number	mathematical-structure	single	wikidata	
imaginary-number	meet-semilattice	single	wikidata	
imaginary-number	number	accepted	opencyc wikidata	
imaginary-number	partially-ordered-set	single	wikidata	
imaginary-number	quaternion	single	wikidata	
imaginary-number	totally-ordered-set	single	wikidata	
immigrant	logical-relation	single	sumo	
imperativeness	logical-relation	single	sumo	
impetus	logical-relation	single	sumo	
implication	logical-relation	accepted	sumo wordnet	
importance	algebraic-structure	single	wikidata	
importance	binary-relation	single	wikidata	
importance	logical-relation	single	sumo	
importance	mathematical-set	single	wikidata	
importance	mathematical-structure	single	wikidata	
impression	logical-relation	single	sumo	
improvement	logical-relation	single	sumo	
incertitude	logical-relation	single	sumo	
inclination	logical-relation	single	sumo	
inclusion-exclusion-principle	theorem	accepted	claude-ruling	
income	logical-relation	single	sumo	
increment	logical-relation	single	sumo	
indemnity	logical-relation	single	sumo	
independent-set	algebraic-structure	single	wikidata	
independent-set	graph	single	wikidata	
independent-set	hypergraph	single	wikidata	
independent-set	induced-subgraph	accepted	claude wikidata	
independent-set	mathematical-graph	single	wikidata	
independent-set	mathematical-set	single	wikidata	
independent-set	mathematical-structure	single	wikidata	
independent-set	subgraph	single	wikidata	
independent-set	subset	single	wikidata	
independent-variable	cognition	single	wordnet	
independent-variable	concept	single	wordnet	
independent-variable	idea	single	wordnet	
independent-variable	logical-relation	single	sumo	
independent-variable	quantity	accepted	sumo wordnet	
independent-variable	variable	accepted	claude wordnet	
indigence	logical-relation	single	sumo	
induced-subgraph	algebraic-structure	single	wikidata	
induced-subgraph	graph	single	wikidata	
induced-subgraph	hypergraph	single	wikidata	
induced-subgraph	mathematical-graph	single	wikidata	
induced-subgraph	mathematical-set	single	wikidata	
induced-subgraph	mathematical-structure	single	wikidata	
induced-subgraph	subgraph	accepted	claude wikidata	
induced-subgraph	subset	single	wikidata	
inductive-reasoning	thinking	accepted	claude-ruling	
inference-rule	rule	accepted	claude-ruling	
infimum	algebraic-structure	single	wikidata	
infimum	antisymmetric-relation	single	wikidata	
infimum	binary-relation	single	wikidata	
infimum	concept	accepted	claude-ruling	
infimum	lower-bound	accepted	claude wikidata	
infimum	mathematical-set	single	wikidata	
infimum	mathematical-structure	single	wikidata	
infimum	partial-order	single	wikidata	
infimum	preorder	single	wikidata	
infimum	reflexive-relation	single	wikidata	
infimum	transitive-relation	single	wikidata	
infinite-set	algebraic-structure	single	wikidata	
infinite-set	mathematical-set	accepted	claude wikidata	
infinite-set	mathematical-structure	single	wikidata	
infinitesimal	cognition	single	wordnet	
infinitesimal	concept	single	wordnet	
infinitesimal	idea	single	wordnet	
infinitesimal	logical-relation	single	sumo	
infinitesimal	number	accepted	claude wikidata	
infinitesimal	quantity	accepted	sumo wordnet	
infinitesimal	variable	accepted	claude wordnet	
influence	logical-relation	single	sumo	
influential-contact	logical-relation	single	sumo	
informant	logical-relation	single	sumo	
information-theory	cognition	single	wordnet	
information-theory	concept	accepted	claude-ruling	
information-theory	logical-relation	single	sumo	
information-theory	mathematics	accepted	claude-ruling	
information-theory	signified	single	sumo	
information-theory	thinking	dissented	wordnet	
initialization-vector	algebraic-structure	single	wikidata	
initialization-vector	concept	accepted	claude-ruling	
initialization-vector	information	accepted	claude-ruling	
initialization-vector	mathematical-set	dissented	wikidata	
initialization-vector	mathematical-structure	single	wikidata	
injective-function	algebraic-structure	single	wikidata	
injective-function	binary-relation	single	wikidata	
injective-function	function	accepted	claude wikidata	
injective-function	mathematical-set	single	wikidata	
injective-function	mathematical-structure	single	wikidata	
insider	logical-relation	single	sumo	
insolvency	logical-relation	single	sumo	
instinct	logical-relation	single	sumo	
insufficiency	logical-relation	single	sumo	
insurance-coverage	logical-relation	single	sumo	
insurgent	logical-relation	single	sumo	
integer	algebraic-number	accepted	opencyc wikidata	
integer	algebraic-structure	single	wikidata	
integer	complex-number	accepted	opencyc wikidata	
integer	join-semilattice	single	wikidata	
integer	mathematical-lattice	single	wikidata	
integer	mathematical-structure	single	wikidata	
integer	meet-semilattice	single	wikidata	
integer	number	accepted	opencyc wikidata	
integer	partially-ordered-set	single	wikidata	
integer	quaternion	single	wikidata	
integer	rational-number	accepted	opencyc wikidata	
integer	real-number	accepted	opencyc wikidata	
integer	totally-ordered-set	single	wikidata	
integer-partition	concept	accepted	claude-ruling	
integral-calculus	calculus	accepted	claude wordnet	
integral-calculus	cognition	single	wordnet	
integral-calculus	field-of-study	accepted	sumo wordnet	
integral-calculus	logical-relation	single	sumo	
integral-calculus	mathematics	single	wordnet	
integral-calculus	science	single	wordnet	
integral-calculus	signified	single	sumo	
integral-domain	abelian-group	dissented	wikidata	
integral-domain	algebraic-magma	single	wikidata	
integral-domain	algebraic-structure	single	wikidata	
integral-domain	commutative-ring	accepted	claude wikidata	
integral-domain	mathematical-group	single	wikidata	
integral-domain	mathematical-module	single	wikidata	
integral-domain	mathematical-ring	single	wikidata	
integral-domain	mathematical-set	single	wikidata	
integral-domain	mathematical-structure	single	wikidata	
integral-domain	module	single	wikidata	
integral-domain	monoid	single	wikidata	
integral-domain	quasigroup	single	wikidata	
integral-domain	semigroup	single	wikidata	
integral-domain	subset	single	wikidata	
integral-domain	topological-space	single	wikidata	
integrity	logical-relation	single	sumo	
intellect	logical-relation	single	sumo	
intelligence	logical-relation	single	sumo	
intended-use	logical-relation	single	sumo	
intent	logical-relation	single	sumo	
interest	logical-relation	single	sumo	
interface	logical-relation	single	sumo	
interpolation	accomplishment	single	sumo	
interpolation	act	single	sumo	
interpolation	activity	single	sumo	
interpolation	algorithm	accepted	claude wikidata	
interpolation	calculation	accepted	sumo wordnet	
interpolation	cognition	single	wordnet	
interpolation	event	single	sumo	
interpolation	information	single	sumo	
interpolation	phenomenon	single	sumo	
interpolation	procedure	single	sumo	
interpolation	thinking	single	wordnet	
interpolation	universe	single	sumo	
interpolation	volition	single	sumo	
interval-order	partial-order	accepted	claude-ruling	
intuition	logical-relation	single	sumo	
intuitionistic-logic	mathematical-logic	accepted	claude-ruling	
invariance	attribute	accepted	sumo wordnet	
invariance	logical-relation	single	sumo	
invariance	property	single	sumo	
invariant	algebraic-structure	single	wikidata	
invariant	attribute	single	sumo	
invariant	binary-relation	single	wikidata	
invariant	cognition	single	wordnet	
invariant	concept	single	wordnet	
invariant	feature	accepted	claude wordnet	
invariant	function	dissented	wikidata	
invariant	idea	single	wordnet	
invariant	logical-relation	single	sumo	
invariant	mathematical-set	single	wikidata	
invariant	mathematical-structure	single	wikidata	
invariant	property	accepted	sumo wordnet	
inverse-function	algebraic-structure	single	wikidata	
inverse-function	binary-relation	single	wikidata	
inverse-function	function	accepted	claude wikidata wordnet	
inverse-function	logical-relation	single	sumo	
inverse-function	mathematical-operation	dissented	wikidata	
inverse-function	mathematical-relation	single	wordnet	
inverse-function	mathematical-set	single	wikidata	
inverse-function	mathematical-structure	single	wikidata	
investment	logical-relation	single	sumo	
irrational-number	algebraic-structure	single	wikidata	
irrational-number	complex-number	accepted	opencyc wikidata	
irrational-number	join-semilattice	single	wikidata	
irrational-number	mathematical-lattice	single	wikidata	
irrational-number	mathematical-structure	single	wikidata	
irrational-number	meet-semilattice	single	wikidata	
irrational-number	number	accepted	opencyc wikidata	
irrational-number	partially-ordered-set	single	wikidata	
irrational-number	quaternion	single	wikidata	
irrational-number	real-number	accepted	opencyc wikidata	
irrational-number	totally-ordered-set	single	wikidata	
isogon	attribute	accepted	sumo wordnet	
isogon	curve	single	sumo	
isogon	logical-relation	single	sumo	
isogon	polygon	accepted	sumo wordnet	
isogon	property	single	sumo	
isogon	shape	accepted	sumo wordnet	
isolation	logical-relation	single	sumo	
isometry	algebraic-structure	single	wikidata	
isometry	bijection	accepted	claude wikidata	
isometry	binary-relation	single	wikidata	
isometry	function	accepted	claude wikidata wordnet	
isometry	logical-relation	single	sumo	
isometry	mathematical-relation	single	wordnet	
isometry	mathematical-set	single	wikidata	
isometry	mathematical-structure	single	wikidata	
isometry	surjective-function	single	wikidata	
isomorphism	function	single	opencyc	
isomorphism	homomorphism	accepted	claude-ruling	
isomorphism	mathematical-relation	single	opencyc	
isosceles-triangle	algebraic-structure	single	wikidata	
isosceles-triangle	attribute	single	wordnet	
isosceles-triangle	geometric-shape	single	wikidata	
isosceles-triangle	locus	single	wikidata	
isosceles-triangle	mathematical-set	single	wikidata	
isosceles-triangle	mathematical-structure	single	wikidata	
isosceles-triangle	polygon	accepted	wikidata wordnet	
isosceles-triangle	shape	single	wordnet	
isosceles-triangle	triangle	accepted	claude wordnet	
isotropy	logical-relation	single	sumo	
issue	algebraic-structure	single	wikidata	
issue	logical-relation	single	sumo	
issue	mathematical-set	single	wikidata	
issue	mathematical-structure	single	wikidata	
jockey	logical-relation	single	sumo	
join-semilattice	algebraic-structure	single	wikidata	
join-semilattice	mathematical-structure	single	wikidata	
join-semilattice	partially-ordered-set	accepted	claude wikidata	
join-semilattice	semilattice	accepted	claude-ruling	
joint-probability	logical-relation	single	sumo	
